trade_id,timestamp,market_id,buyer,seller,price,quantity,aggressor_side,label
T000266,2026-06-01 09:43:15,SP500-ABOVE-6000-JUN,ACCT011,ACCT004,41,180,buy,clean
T000267,2026-06-01 09:43:18,FED-CUT-JUL26,ACCT005,ACCT009,37,114,buy,clean
T000268,2026-06-01 09:43:21,FED-CUT-JUL26,ACCT009,ACCT031,60,188,buy,clean
T000269,2026-06-01 09:43:24,PRES-2028-DEM,ACCT025,ACCT009,38,18,buy,clean
T000270,2026-06-01 09:43:27,SP500-ABOVE-6000-JUN,ACCT010,ACCT027,40,56,buy,clean
T000271,2026-06-01 09:43:30,FED-CUT-JUL26,ACCT023,ACCT028,47,71,buy,clean
T000272,2026-06-01 09:43:33,SP500-ABOVE-6000-JUN,ACCT002,ACCT020,54,49,sell,clean
T000273,2026-06-01 09:43:36,PRES-2028-DEM,ACCT016,ACCT032,47,4,sell,clean
T000274,2026-06-01 09:43:39,SP500-ABOVE-6000-JUN,ACCT027,ACCT024,42,121,buy,clean
T000275,2026-06-01 09:43:42,PRES-2028-DEM,ACCT003,ACCT004,61,74,sell,clean
T000276,2026-06-01 09:43:45,SP500-ABOVE-6000-JUN,ACCT040,ACCT010,48,131,buy,clean
T000277,2026-06-01 09:43:48,SP500-ABOVE-6000-JUN,ACCT005,ACCT020,43,62,buy,clean
T000278,2026-06-01 09:43:51,SP500-ABOVE-6000-JUN,ACCT039,ACCT004,42,190,buy,clean
T000279,2026-06-01 09:43:54,PRES-2028-DEM,ACCT032,ACCT023,29,185,sell,clean
T000280,2026-06-01 09:43:57,FED-CUT-JUL26,ACCT008,ACCT002,43,135,buy,clean
T000281,2026-06-01 09:44:00,SP500-ABOVE-6000-JUN,ACCT024,ACCT004,34,95,buy,clean
T000282,2026-06-01 09:44:03,PRES-2028-DEM,ACCT015,ACCT033,73,4,buy,clean
T000283,2026-06-01 09:44:06,PRES-2028-DEM,ACCT012,ACCT003,24,190,sell,clean
T000284,2026-06-01 09:44:09,SP500-ABOVE-6000-JUN,ACCT021,ACCT018,57,31,buy,clean
T000285,2026-06-01 09:44:12,FED-CUT-JUL26,ACCT005,ACCT030,63,80,sell,clean
T000286,2026-06-01 09:44:15,PRES-2028-DEM,ACCT019,ACCT037,54,63,sell,clean
T000287,2026-06-01 09:44:18,PRES-2028-DEM,ACCT035,ACCT016,66,7,buy,clean
T000288,2026-06-01 09:44:21,SP500-ABOVE-6000-JUN,ACCT025,ACCT020,61,61,sell,clean
T000289,2026-06-01 09:44:24,PRES-2028-DEM,ACCT003,ACCT015,61,180,sell,clean
T000290,2026-06-01 09:44:27,PRES-2028-DEM,ACCT026,ACCT005,46,170,buy,clean
T000291,2026-06-01 09:44:30,FED-CUT-JUL26,ACCT021,ACCT029,49,52,buy,clean
T000292,2026-06-01 09:44:33,FED-CUT-JUL26,ACCT021,ACCT027,58,198,buy,clean
T000293,2026-06-01 09:44:36,PRES-2028-DEM,ACCT006,ACCT011,53,181,buy,clean
T000294,2026-06-01 09:44:39,PRES-2028-DEM,ACCT023,ACCT026,32,67,buy,clean
T000295,2026-06-01 09:44:42,SP500-ABOVE-6000-JUN,ACCT016,ACCT007,28,36,buy,clean
T000296,2026-06-01 09:44:45,FED-CUT-JUL26,ACCT024,ACCT006,41,20,buy,clean
T000297,2026-06-01 09:44:48,PRES-2028-DEM,ACCT022,ACCT008,62,44,sell,clean
T000298,2026-06-01 09:44:51,FED-CUT-JUL26,ACCT012,ACCT023,51,72,sell,clean
T000299,2026-06-01 09:44:54,FED-CUT-JUL26,ACCT027,ACCT036,44,99,buy,clean
T000300,2026-06-01 09:44:57,SP500-ABOVE-6000-JUN,ACCT002,ACCT025,52,140,sell,clean
T000301,2026-06-01 09:45:00,FED-CUT-JUL26,ACCT012,ACCT002,46,200,sell,clean
T000302,2026-06-01 09:45:03,SP500-ABOVE-6000-JUN,ACCT015,ACCT011,64,69,buy,clean
T000303,2026-06-01 09:45:06,PRES-2028-DEM,ACCT012,ACCT016,31,179,sell,clean
T000304,2026-06-01 09:45:09,SP500-ABOVE-6000-JUN,ACCT013,ACCT032,42,10,buy,clean
T000305,2026-06-01 09:45:12,FED-CUT-JUL26,ACCT001,ACCT022,57,34,sell,clean
T000306,2026-06-01 09:45:15,SP500-ABOVE-6000-JUN,ACCT010,ACCT008,63,19,sell,clean
T000307,2026-06-01 09:45:18,FED-CUT-JUL26,ACCT009,ACCT011,48,164,sell,clean
T000308,2026-06-01 09:45:21,SP500-ABOVE-6000-JUN,ACCT023,ACCT015,38,97,sell,clean
T000309,2026-06-01 09:45:24,SP500-ABOVE-6000-JUN,ACCT037,ACCT026,62,146,buy,clean
T000310,2026-06-01 09:45:27,SP500-ABOVE-6000-JUN,ACCT015,ACCT037,61,85,buy,clean
T000311,2026-06-01 09:45:30,PRES-2028-DEM,ACCT022,ACCT029,58,178,buy,clean
T000312,2026-06-01 09:45:33,PRES-2028-DEM,ACCT025,ACCT029,46,106,sell,clean
T000313,2026-06-01 09:45:36,FED-CUT-JUL26,ACCT037,ACCT015,52,9,sell,clean
T000314,2026-06-01 09:45:39,PRES-2028-DEM,ACCT022,ACCT011,55,20,buy,clean
T000315,2026-06-01 09:45:42,FED-CUT-JUL26,ACCT011,ACCT039,55,26,sell,clean
T000316,2026-06-01 09:45:45,SP500-ABOVE-6000-JUN,ACCT035,ACCT017,44,25,buy,clean
T000317,2026-06-01 09:45:48,PRES-2028-DEM,ACCT004,ACCT024,55,170,sell,clean
T000318,2026-06-01 09:45:51,SP500-ABOVE-6000-JUN,ACCT019,ACCT006,44,102,sell,clean
T000319,2026-06-01 09:45:54,FED-CUT-JUL26,ACCT012,ACCT024,58,115,buy,clean
T000320,2026-06-01 09:45:57,FED-CUT-JUL26,ACCT037,ACCT004,60,25,buy,clean
T000321,2026-06-01 09:46:00,SP500-ABOVE-6000-JUN,ACCT015,ACCT036,61,134,sell,clean
T000322,2026-06-01 09:46:03,PRES-2028-DEM,ACCT026,ACCT003,24,147,buy,clean
T000323,2026-06-01 09:46:06,PRES-2028-DEM,ACCT014,ACCT013,58,175,sell,clean
T000324,2026-06-01 09:46:09,SP500-ABOVE-6000-JUN,ACCT005,ACCT006,40,84,sell,clean
T000325,2026-06-01 09:46:12,PRES-2028-DEM,ACCT027,ACCT010,59,195,buy,clean
T000326,2026-06-01 09:46:15,SP500-ABOVE-6000-JUN,ACCT023,ACCT027,48,147,sell,clean
T000327,2026-06-01 09:46:18,SP500-ABOVE-6000-JUN,ACCT039,ACCT026,74,85,buy,clean
T000328,2026-06-01 09:46:21,PRES-2028-DEM,ACCT022,ACCT020,41,179,buy,clean
T000329,2026-06-01 09:46:24,FED-CUT-JUL26,ACCT021,ACCT018,47,23,buy,clean
T000330,2026-06-01 09:46:27,SP500-ABOVE-6000-JUN,ACCT024,ACCT004,42,80,sell,clean
T000331,2026-06-01 09:46:30,PRES-2028-DEM,ACCT013,ACCT004,50,93,buy,clean
T000332,2026-06-01 09:46:33,SP500-ABOVE-6000-JUN,ACCT008,ACCT002,50,115,buy,clean
T000333,2026-06-01 09:46:36,PRES-2028-DEM,ACCT017,ACCT006,47,42,buy,clean
T000334,2026-06-01 09:46:39,FED-CUT-JUL26,ACCT033,ACCT002,70,175,buy,clean
T000335,2026-06-01 09:46:42,PRES-2028-DEM,ACCT015,ACCT017,27,183,sell,clean
T000336,2026-06-01 09:46:45,PRES-2028-DEM,ACCT030,ACCT020,40,102,buy,clean
T000337,2026-06-01 09:46:48,SP500-ABOVE-6000-JUN,ACCT039,ACCT019,48,17,sell,clean
T000338,2026-06-01 09:46:51,SP500-ABOVE-6000-JUN,ACCT020,ACCT013,62,15,sell,clean
T000339,2026-06-01 09:46:54,FED-CUT-JUL26,ACCT017,ACCT027,33,150,buy,clean
T000340,2026-06-01 09:46:57,FED-CUT-JUL26,ACCT023,ACCT033,47,169,buy,clean
T000341,2026-06-01 09:47:00,FED-CUT-JUL26,ACCT036,ACCT012,74,168,buy,clean
T000342,2026-06-01 09:47:03,FED-CUT-JUL26,ACCT027,ACCT022,38,119,buy,clean
T000343,2026-06-01 09:47:06,SP500-ABOVE-6000-JUN,ACCT005,ACCT031,60,175,sell,clean
T000344,2026-06-01 09:47:09,PRES-2028-DEM,ACCT009,ACCT013,30,118,buy,clean
T000345,2026-06-01 09:47:12,SP500-ABOVE-6000-JUN,ACCT012,ACCT021,49,71,buy,clean
T000346,2026-06-01 09:47:15,PRES-2028-DEM,ACCT009,ACCT040,38,110,sell,clean
T000347,2026-06-01 09:47:18,SP500-ABOVE-6000-JUN,ACCT024,ACCT001,65,136,buy,clean
T000348,2026-06-01 09:47:21,FED-CUT-JUL26,ACCT020,ACCT009,61,79,buy,clean
T000349,2026-06-01 09:47:24,FED-CUT-JUL26,ACCT034,ACCT039,37,176,buy,clean
T000350,2026-06-01 09:47:27,PRES-2028-DEM,ACCT026,ACCT002,52,34,buy,clean
T000351,2026-06-01 09:47:30,FED-CUT-JUL26,ACCT003,ACCT025,56,137,buy,clean
T000352,2026-06-01 09:47:33,PRES-2028-DEM,ACCT027,ACCT029,38,122,buy,clean
T000353,2026-06-01 09:47:36,PRES-2028-DEM,ACCT034,ACCT018,36,108,buy,clean
T000354,2026-06-01 09:47:39,FED-CUT-JUL26,ACCT013,ACCT039,52,134,buy,clean
T000355,2026-06-01 09:47:42,SP500-ABOVE-6000-JUN,ACCT032,ACCT014,44,61,buy,clean
T000356,2026-06-01 09:47:45,SP500-ABOVE-6000-JUN,ACCT032,ACCT010,69,20,buy,clean
T000357,2026-06-01 09:47:48,FED-CUT-JUL26,ACCT017,ACCT030,70,11,sell,clean
T000358,2026-06-01 09:47:51,PRES-2028-DEM,ACCT003,ACCT001,60,44,sell,clean
T000359,2026-06-01 09:47:54,PRES-2028-DEM,ACCT024,ACCT022,54,117,sell,clean
T000360,2026-06-01 09:47:57,PRES-2028-DEM,ACCT008,ACCT009,48,41,buy,clean
T000361,2026-06-01 09:48:00,SP500-ABOVE-6000-JUN,ACCT029,ACCT012,34,157,buy,clean
T000362,2026-06-01 09:48:03,FED-CUT-JUL26,ACCT029,ACCT003,66,4,buy,clean
T000363,2026-06-01 09:48:06,SP500-ABOVE-6000-JUN,ACCT007,ACCT028,45,89,sell,clean
T000364,2026-06-01 09:48:09,PRES-2028-DEM,ACCT033,ACCT031,64,20,sell,clean
T000365,2026-06-01 09:48:12,PRES-2028-DEM,ACCT033,ACCT015,38,61,buy,clean
T000366,2026-06-01 09:48:15,FED-CUT-JUL26,ACCT029,ACCT021,60,168,buy,clean
T000367,2026-06-01 09:48:18,SP500-ABOVE-6000-JUN,ACCT001,ACCT006,58,164,sell,clean
T000368,2026-06-01 09:48:21,PRES-2028-DEM,ACCT015,ACCT030,39,154,sell,clean
T000369,2026-06-01 09:48:24,SP500-ABOVE-6000-JUN,ACCT015,ACCT001,37,75,sell,clean
T000370,2026-06-01 09:48:27,SP500-ABOVE-6000-JUN,ACCT027,ACCT007,49,31,sell,clean
T000371,2026-06-01 09:48:30,PRES-2028-DEM,ACCT027,ACCT003,70,151,buy,clean
T000372,2026-06-01 09:48:33,FED-CUT-JUL26,ACCT001,ACCT034,48,111,sell,clean
T000373,2026-06-01 09:48:36,PRES-2028-DEM,ACCT007,ACCT025,41,83,sell,clean
T000374,2026-06-01 09:48:39,FED-CUT-JUL26,ACCT019,ACCT029,52,155,sell,clean
T000375,2026-06-01 09:48:42,SP500-ABOVE-6000-JUN,ACCT019,ACCT023,55,182,buy,clean
T000376,2026-06-01 09:48:45,SP500-ABOVE-6000-JUN,ACCT037,ACCT027,38,137,sell,clean
T000377,2026-06-01 09:48:48,FED-CUT-JUL26,ACCT010,ACCT004,46,193,buy,clean
T000378,2026-06-01 09:48:51,SP500-ABOVE-6000-JUN,ACCT019,ACCT014,50,116,buy,clean
T000379,2026-06-01 09:48:54,SP500-ABOVE-6000-JUN,ACCT019,ACCT004,60,176,sell,clean
T000380,2026-06-01 09:48:57,FED-CUT-JUL26,ACCT015,ACCT024,50,155,buy,clean
T000381,2026-06-01 09:49:00,SP500-ABOVE-6000-JUN,ACCT005,ACCT012,69,31,sell,clean
T000382,2026-06-01 09:49:03,PRES-2028-DEM,ACCT011,ACCT038,50,120,buy,clean
T000383,2026-06-01 09:49:06,SP500-ABOVE-6000-JUN,ACCT040,ACCT020,34,92,buy,clean
T000384,2026-06-01 09:49:09,SP500-ABOVE-6000-JUN,ACCT005,ACCT033,58,104,buy,clean
T000385,2026-06-01 09:49:12,FED-CUT-JUL26,ACCT024,ACCT019,53,136,sell,clean
T000386,2026-06-01 09:49:15,SP500-ABOVE-6000-JUN,ACCT040,ACCT016,67,83,sell,clean
T000387,2026-06-01 09:49:18,FED-CUT-JUL26,ACCT002,ACCT034,55,131,sell,clean
T000388,2026-06-01 09:49:21,PRES-2028-DEM,ACCT021,ACCT033,54,198,buy,clean
T000389,2026-06-01 09:49:24,FED-CUT-JUL26,ACCT007,ACCT014,31,190,sell,clean
T000390,2026-06-01 09:49:27,FED-CUT-JUL26,ACCT003,ACCT006,56,65,buy,clean
T000391,2026-06-01 09:49:30,SP500-ABOVE-6000-JUN,ACCT026,ACCT028,45,31,buy,clean
T000392,2026-06-01 09:49:33,PRES-2028-DEM,ACCT023,ACCT033,66,78,buy,clean
T000393,2026-06-01 09:49:36,SP500-ABOVE-6000-JUN,ACCT002,ACCT031,54,192,sell,clean
T000394,2026-06-01 09:49:39,SP500-ABOVE-6000-JUN,ACCT024,ACCT001,35,32,buy,clean
T000395,2026-06-01 09:49:42,PRES-2028-DEM,ACCT020,ACCT014,49,89,buy,clean
T000396,2026-06-01 09:49:45,PRES-2028-DEM,ACCT040,ACCT017,52,146,buy,clean
T000397,2026-06-01 09:49:48,PRES-2028-DEM,ACCT017,ACCT007,55,85,sell,clean
T000398,2026-06-01 09:49:51,PRES-2028-DEM,ACCT013,ACCT021,39,169,sell,clean
T000399,2026-06-01 09:49:54,FED-CUT-JUL26,ACCT028,ACCT011,59,57,sell,clean
T000400,2026-06-01 09:49:57,FED-CUT-JUL26,ACCT031,ACCT030,30,125,buy,clean
T000401,2026-06-01 09:50:00,PRES-2028-DEM,ACCT035,ACCT013,47,20,buy,clean
T000402,2026-06-01 09:50:03,SP500-ABOVE-6000-JUN,ACCT026,ACCT038,50,67,sell,clean
T000403,2026-06-01 09:50:06,SP500-ABOVE-6000-JUN,ACCT019,ACCT009,36,102,sell,clean
T000404,2026-06-01 09:50:09,PRES-2028-DEM,ACCT029,ACCT011,62,169,buy,clean
T000405,2026-06-01 09:50:12,FED-CUT-JUL26,ACCT015,ACCT005,49,172,buy,clean
T000406,2026-06-01 09:50:15,PRES-2028-DEM,ACCT003,ACCT021,75,163,sell,clean
T000407,2026-06-01 09:50:18,FED-CUT-JUL26,ACCT025,ACCT024,28,20,sell,clean
T000408,2026-06-01 09:50:21,FED-CUT-JUL26,ACCT032,ACCT031,51,36,sell,clean
T000409,2026-06-01 09:50:24,FED-CUT-JUL26,ACCT014,ACCT010,54,184,buy,clean
T000410,2026-06-01 09:50:27,FED-CUT-JUL26,ACCT031,ACCT014,35,106,buy,clean
T000411,2026-06-01 09:50:30,PRES-2028-DEM,ACCT009,ACCT033,65,15,buy,clean
T000412,2026-06-01 09:50:33,SP500-ABOVE-6000-JUN,ACCT037,ACCT002,63,73,buy,clean
T000413,2026-06-01 09:50:36,PRES-2028-DEM,ACCT015,ACCT027,32,197,buy,clean
T000414,2026-06-01 09:50:39,SP500-ABOVE-6000-JUN,ACCT038,ACCT005,51,28,buy,clean
T000415,2026-06-01 09:50:42,PRES-2028-DEM,ACCT039,ACCT007,61,154,buy,clean
T000416,2026-06-01 09:50:45,SP500-ABOVE-6000-JUN,ACCT035,ACCT001,66,167,sell,clean
T000417,2026-06-01 09:50:48,FED-CUT-JUL26,ACCT015,ACCT031,52,151,buy,clean
T000418,2026-06-01 09:50:51,PRES-2028-DEM,ACCT006,ACCT019,37,66,buy,clean
T000419,2026-06-01 09:50:54,SP500-ABOVE-6000-JUN,ACCT001,ACCT025,39,81,sell,clean
T000420,2026-06-01 09:50:57,SP500-ABOVE-6000-JUN,ACCT017,ACCT035,39,71,sell,clean
T000421,2026-06-01 09:51:00,FED-CUT-JUL26,ACCT012,ACCT024,37,79,sell,clean
T000422,2026-06-01 09:51:03,FED-CUT-JUL26,ACCT011,ACCT007,52,87,buy,clean
T000423,2026-06-01 09:51:06,PRES-2028-DEM,ACCT031,ACCT039,45,57,sell,clean
T000424,2026-06-01 09:51:09,FED-CUT-JUL26,ACCT040,ACCT034,42,15,buy,clean
T000425,2026-06-01 09:51:12,SP500-ABOVE-6000-JUN,ACCT034,ACCT019,57,131,buy,clean
T000426,2026-06-01 09:51:15,PRES-2028-DEM,ACCT011,ACCT006,70,91,sell,clean
T000427,2026-06-01 09:51:18,SP500-ABOVE-6000-JUN,ACCT005,ACCT006,31,144,sell,clean
T000428,2026-06-01 09:51:21,PRES-2028-DEM,ACCT030,ACCT026,41,105,buy,clean
T000429,2026-06-01 09:51:24,PRES-2028-DEM,ACCT033,ACCT017,65,148,sell,clean
T000430,2026-06-01 09:51:27,PRES-2028-DEM,ACCT022,ACCT030,39,8,sell,clean
T000431,2026-06-01 09:51:30,PRES-2028-DEM,ACCT015,ACCT021,40,138,buy,clean
T000432,2026-06-01 09:51:33,SP500-ABOVE-6000-JUN,ACCT022,ACCT005,42,81,sell,clean
T000433,2026-06-01 09:51:36,SP500-ABOVE-6000-JUN,ACCT013,ACCT032,49,62,sell,clean
T000434,2026-06-01 09:51:39,SP500-ABOVE-6000-JUN,ACCT023,ACCT010,51,21,sell,clean
T000435,2026-06-01 09:51:42,FED-CUT-JUL26,ACCT040,ACCT021,15,148,sell,clean
T000436,2026-06-01 09:51:45,PRES-2028-DEM,ACCT037,ACCT009,70,123,buy,clean
T000437,2026-06-01 09:51:48,PRES-2028-DEM,ACCT034,ACCT030,49,173,buy,clean
T000438,2026-06-01 09:51:51,SP500-ABOVE-6000-JUN,ACCT017,ACCT012,41,121,sell,clean
T000439,2026-06-01 09:51:54,FED-CUT-JUL26,ACCT024,ACCT026,48,34,buy,clean
T000440,2026-06-01 09:51:57,FED-CUT-JUL26,ACCT013,ACCT010,56,122,buy,clean
T000441,2026-06-01 09:52:00,SP500-ABOVE-6000-JUN,ACCT034,ACCT035,46,77,sell,clean
T000442,2026-06-01 09:52:03,PRES-2028-DEM,ACCT014,ACCT017,33,116,sell,clean
T000443,2026-06-01 09:52:06,FED-CUT-JUL26,ACCT023,ACCT002,40,174,buy,clean
T000444,2026-06-01 09:52:09,SP500-ABOVE-6000-JUN,ACCT032,ACCT029,59,74,sell,clean
T000445,2026-06-01 09:52:12,SP500-ABOVE-6000-JUN,ACCT037,ACCT026,52,42,sell,clean
T000446,2026-06-01 09:52:15,SP500-ABOVE-6000-JUN,ACCT018,ACCT039,44,114,sell,clean
T000447,2026-06-01 09:52:18,PRES-2028-DEM,ACCT009,ACCT016,35,180,buy,clean
T000448,2026-06-01 09:52:21,PRES-2028-DEM,ACCT031,ACCT036,69,135,buy,clean
T000449,2026-06-01 09:52:24,FED-CUT-JUL26,ACCT020,ACCT015,50,161,buy,clean
T000450,2026-06-01 09:52:27,SP500-ABOVE-6000-JUN,ACCT023,ACCT021,58,139,sell,clean
T000451,2026-06-01 09:52:30,SP500-ABOVE-6000-JUN,ACCT030,ACCT037,34,137,sell,clean
T000452,2026-06-01 09:52:33,PRES-2028-DEM,ACCT029,ACCT020,43,78,buy,clean
T000453,2026-06-01 09:52:36,FED-CUT-JUL26,ACCT035,ACCT001,44,194,sell,clean
T000454,2026-06-01 09:52:39,SP500-ABOVE-6000-JUN,ACCT015,ACCT001,42,144,sell,clean
T000455,2026-06-01 09:52:42,SP500-ABOVE-6000-JUN,ACCT025,ACCT015,48,62,sell,clean
T000456,2026-06-01 09:52:45,PRES-2028-DEM,ACCT012,ACCT009,45,159,sell,clean
T000457,2026-06-01 09:52:48,PRES-2028-DEM,ACCT010,ACCT004,52,27,sell,clean
T000458,2026-06-01 09:52:51,PRES-2028-DEM,ACCT006,ACCT010,58,108,sell,clean
T000459,2026-06-01 09:52:54,PRES-2028-DEM,ACCT022,ACCT006,66,15,sell,clean
T000460,2026-06-01 09:52:57,PRES-2028-DEM,ACCT017,ACCT025,52,197,buy,clean
T000461,2026-06-01 09:53:00,PRES-2028-DEM,ACCT013,ACCT030,49,171,buy,clean
T000462,2026-06-01 09:53:03,PRES-2028-DEM,ACCT003,ACCT036,40,164,sell,clean
T000463,2026-06-01 09:53:06,PRES-2028-DEM,ACCT008,ACCT016,42,43,sell,clean
T000464,2026-06-01 09:53:09,PRES-2028-DEM,ACCT038,ACCT031,47,198,buy,clean
T000465,2026-06-01 09:53:12,SP500-ABOVE-6000-JUN,ACCT022,ACCT004,66,180,buy,clean
T000466,2026-06-01 09:53:15,SP500-ABOVE-6000-JUN,ACCT023,ACCT029,49,97,sell,clean
T000467,2026-06-01 09:53:18,FED-CUT-JUL26,ACCT036,ACCT019,36,146,buy,clean
T000468,2026-06-01 09:53:21,SP500-ABOVE-6000-JUN,ACCT036,ACCT011,56,76,sell,clean
T000469,2026-06-01 09:53:24,SP500-ABOVE-6000-JUN,ACCT025,ACCT012,62,94,buy,clean
T000470,2026-06-01 09:53:27,PRES-2028-DEM,ACCT034,ACCT032,50,73,sell,clean
T000471,2026-06-01 09:53:30,SP500-ABOVE-6000-JUN,ACCT005,ACCT003,53,9,buy,clean
T000472,2026-06-01 09:53:33,SP500-ABOVE-6000-JUN,ACCT025,ACCT032,31,66,buy,clean
T000473,2026-06-01 09:53:36,PRES-2028-DEM,ACCT032,ACCT006,33,93,sell,clean
T000474,2026-06-01 09:53:39,SP500-ABOVE-6000-JUN,ACCT005,ACCT020,57,133,buy,clean
T000475,2026-06-01 09:53:42,PRES-2028-DEM,ACCT034,ACCT016,23,143,sell,clean
T000476,2026-06-01 09:53:45,SP500-ABOVE-6000-JUN,ACCT028,ACCT007,53,103,sell,clean
T000477,2026-06-01 09:53:48,FED-CUT-JUL26,ACCT036,ACCT021,56,163,sell,clean
T000478,2026-06-01 09:53:51,PRES-2028-DEM,ACCT025,ACCT036,58,116,sell,clean
T000479,2026-06-01 09:53:54,SP500-ABOVE-6000-JUN,ACCT002,ACCT034,66,2,sell,clean
T000480,2026-06-01 09:53:57,SP500-ABOVE-6000-JUN,ACCT018,ACCT036,34,147,buy,clean
T000481,2026-06-01 09:54:00,PRES-2028-DEM,ACCT017,ACCT024,56,66,sell,clean
T000482,2026-06-01 09:54:03,PRES-2028-DEM,ACCT005,ACCT021,51,177,buy,clean
T000483,2026-06-01 09:54:06,PRES-2028-DEM,ACCT022,ACCT023,59,31,buy,clean
T000484,2026-06-01 09:54:09,PRES-2028-DEM,ACCT021,ACCT035,40,179,buy,clean
T000485,2026-06-01 09:54:12,SP500-ABOVE-6000-JUN,ACCT037,ACCT033,60,101,buy,clean
T000486,2026-06-01 09:54:15,SP500-ABOVE-6000-JUN,ACCT004,ACCT036,45,129,sell,clean
T000487,2026-06-01 09:54:18,FED-CUT-JUL26,ACCT026,ACCT037,55,189,buy,clean
T000488,2026-06-01 09:54:21,FED-CUT-JUL26,ACCT037,ACCT006,59,94,sell,clean
T000489,2026-06-01 09:54:24,PRES-2028-DEM,ACCT020,ACCT011,66,114,buy,clean
T000490,2026-06-01 09:54:27,FED-CUT-JUL26,ACCT010,ACCT006,53,159,buy,clean
T000491,2026-06-01 09:54:30,PRES-2028-DEM,ACCT020,ACCT029,39,190,buy,clean
T000492,2026-06-01 09:54:33,SP500-ABOVE-6000-JUN,ACCT031,ACCT040,49,179,buy,clean
T000493,2026-06-01 09:54:36,PRES-2028-DEM,ACCT004,ACCT019,55,70,buy,clean
T000494,2026-06-01 09:54:39,FED-CUT-JUL26,ACCT024,ACCT007,73,167,sell,clean
T000495,2026-06-01 09:54:42,PRES-2028-DEM,ACCT021,ACCT032,59,48,buy,clean
T000496,2026-06-01 09:54:45,SP500-ABOVE-6000-JUN,ACCT020,ACCT022,30,5,sell,clean
T000497,2026-06-01 09:54:48,SP500-ABOVE-6000-JUN,ACCT018,ACCT004,32,8,sell,clean
T000498,2026-06-01 09:54:51,SP500-ABOVE-6000-JUN,ACCT009,ACCT006,48,174,buy,clean
T000499,2026-06-01 09:54:54,FED-CUT-JUL26,ACCT039,ACCT022,43,168,buy,clean
T000500,2026-06-01 09:54:57,SP500-ABOVE-6000-JUN,ACCT009,ACCT028,82,38,buy,clean
T000501,2026-06-01 09:55:00,SP500-ABOVE-6000-JUN,ACCT008,ACCT012,39,187,buy,clean
T000502,2026-06-01 09:55:03,SP500-ABOVE-6000-JUN,ACCT018,ACCT010,51,48,buy,clean
T000503,2026-06-01 09:55:06,SP500-ABOVE-6000-JUN,ACCT015,ACCT002,38,123,buy,clean
T000504,2026-06-01 09:55:09,FED-CUT-JUL26,ACCT031,ACCT009,54,105,buy,clean
T000505,2026-06-01 09:55:12,PRES-2028-DEM,ACCT014,ACCT005,63,113,sell,clean
T000506,2026-06-01 09:55:15,PRES-2028-DEM,ACCT039,ACCT025,47,191,buy,clean
T000507,2026-06-01 09:55:18,PRES-2028-DEM,ACCT016,ACCT034,16,11,sell,clean
T000508,2026-06-01 09:55:21,FED-CUT-JUL26,ACCT019,ACCT030,55,14,buy,clean
T000509,2026-06-01 09:55:24,PRES-2028-DEM,ACCT012,ACCT038,67,35,sell,clean
T000510,2026-06-01 09:55:27,FED-CUT-JUL26,ACCT038,ACCT013,53,83,buy,clean
T000511,2026-06-01 09:55:30,SP500-ABOVE-6000-JUN,ACCT024,ACCT006,38,131,buy,clean
T000512,2026-06-01 09:55:33,PRES-2028-DEM,ACCT022,ACCT037,66,42,buy,clean
T000513,2026-06-01 09:55:36,SP500-ABOVE-6000-JUN,ACCT029,ACCT019,45,34,buy,clean
T000514,2026-06-01 09:55:39,FED-CUT-JUL26,ACCT032,ACCT035,55,127,buy,clean
T000515,2026-06-01 09:55:42,FED-CUT-JUL26,ACCT006,ACCT039,42,141,sell,clean
T000516,2026-06-01 09:55:45,SP500-ABOVE-6000-JUN,ACCT023,ACCT003,51,148,sell,clean
T000517,2026-06-01 09:55:48,PRES-2028-DEM,ACCT011,ACCT019,35,153,buy,clean
T000518,2026-06-01 09:55:51,PRES-2028-DEM,ACCT020,ACCT021,42,18,sell,clean
T000519,2026-06-01 09:55:54,SP500-ABOVE-6000-JUN,ACCT018,ACCT022,35,179,buy,clean
T000520,2026-06-01 09:55:57,SP500-ABOVE-6000-JUN,ACCT034,ACCT006,31,181,sell,clean
T000521,2026-06-01 09:56:00,SP500-ABOVE-6000-JUN,ACCT040,ACCT023,64,128,sell,clean
T000522,2026-06-01 09:56:03,PRES-2028-DEM,ACCT001,ACCT008,66,31,buy,clean
T000523,2026-06-01 09:56:06,SP500-ABOVE-6000-JUN,ACCT014,ACCT001,38,66,buy,clean
T000524,2026-06-01 09:56:09,PRES-2028-DEM,ACCT008,ACCT022,39,158,buy,clean
T000525,2026-06-01 09:56:12,SP500-ABOVE-6000-JUN,ACCT031,ACCT003,41,161,sell,clean
T000526,2026-06-01 09:56:15,PRES-2028-DEM,ACCT034,ACCT020,33,143,buy,clean
T000527,2026-06-01 09:56:18,FED-CUT-JUL26,ACCT005,ACCT010,49,97,buy,clean
T000528,2026-06-01 09:56:21,FED-CUT-JUL26,ACCT021,ACCT003,49,61,sell,clean
T000529,2026-06-01 09:56:24,PRES-2028-DEM,ACCT008,ACCT024,54,24,sell,clean
T000530,2026-06-01 09:56:27,FED-CUT-JUL26,ACCT031,ACCT034,46,197,buy,clean
T000531,2026-06-01 09:56:30,SP500-ABOVE-6000-JUN,ACCT034,ACCT008,77,176,buy,clean
