order_id,timestamp,market_id,account_id,side,price,quantity,action,label
O000280,2026-06-01 09:43:57,FED-CUT-JUL26,ACCT037,sell,60,20,fill,clean
O000281,2026-06-01 09:44:00,SP500-ABOVE-6000-JUN,ACCT007,sell,50,147,fill,clean
O000282,2026-06-01 09:44:03,PRES-2028-DEM,ACCT031,buy,50,94,fill,clean
O000283,2026-06-01 09:44:06,PRES-2028-DEM,ACCT021,buy,41,64,fill,clean
O000284,2026-06-01 09:44:09,SP500-ABOVE-6000-JUN,ACCT015,buy,36,133,cancel,clean
O000285,2026-06-01 09:44:12,FED-CUT-JUL26,ACCT036,buy,34,117,fill,clean
O000286,2026-06-01 09:44:15,PRES-2028-DEM,ACCT038,sell,30,127,cancel,clean
O000287,2026-06-01 09:44:18,PRES-2028-DEM,ACCT001,sell,72,86,fill,clean
O000288,2026-06-01 09:44:21,SP500-ABOVE-6000-JUN,ACCT004,sell,58,37,cancel,clean
O000289,2026-06-01 09:44:24,PRES-2028-DEM,ACCT006,sell,41,149,fill,clean
O000290,2026-06-01 09:44:27,PRES-2028-DEM,ACCT019,buy,47,67,cancel,clean
O000291,2026-06-01 09:44:30,FED-CUT-JUL26,ACCT010,buy,54,28,fill,clean
O000292,2026-06-01 09:44:33,FED-CUT-JUL26,ACCT020,sell,57,119,fill,clean
O000293,2026-06-01 09:44:36,PRES-2028-DEM,ACCT021,buy,40,38,fill,clean
O000294,2026-06-01 09:44:39,PRES-2028-DEM,ACCT026,buy,48,116,fill,clean
O000295,2026-06-01 09:44:42,SP500-ABOVE-6000-JUN,ACCT004,buy,55,57,fill,clean
O000296,2026-06-01 09:44:45,FED-CUT-JUL26,ACCT013,buy,45,114,cancel,clean
O000297,2026-06-01 09:44:48,PRES-2028-DEM,ACCT032,sell,53,8,fill,clean
O000298,2026-06-01 09:44:51,FED-CUT-JUL26,ACCT003,buy,57,63,fill,clean
O000299,2026-06-01 09:44:54,FED-CUT-JUL26,ACCT013,sell,50,135,fill,clean
O000300,2026-06-01 09:44:57,SP500-ABOVE-6000-JUN,ACCT037,sell,38,129,fill,clean
O000301,2026-06-01 09:45:00,FED-CUT-JUL26,ACCT031,buy,57,136,fill,clean
O000302,2026-06-01 09:45:03,SP500-ABOVE-6000-JUN,ACCT037,buy,60,100,fill,clean
O000303,2026-06-01 09:45:06,PRES-2028-DEM,ACCT023,buy,38,146,fill,clean
O000304,2026-06-01 09:45:09,SP500-ABOVE-6000-JUN,ACCT015,buy,48,57,fill,clean
O000305,2026-06-01 09:45:12,FED-CUT-JUL26,ACCT021,buy,46,16,fill,clean
O000306,2026-06-01 09:45:15,SP500-ABOVE-6000-JUN,ACCT038,sell,30,26,fill,clean
O000307,2026-06-01 09:45:18,FED-CUT-JUL26,ACCT012,sell,37,144,fill,clean
O000308,2026-06-01 09:45:21,SP500-ABOVE-6000-JUN,ACCT009,sell,31,46,cancel,clean
O000309,2026-06-01 09:45:24,SP500-ABOVE-6000-JUN,ACCT039,buy,33,82,cancel,clean
O000310,2026-06-01 09:45:27,SP500-ABOVE-6000-JUN,ACCT023,buy,58,82,fill,clean
O000311,2026-06-01 09:45:30,PRES-2028-DEM,ACCT017,sell,50,28,cancel,clean
O000312,2026-06-01 09:45:33,PRES-2028-DEM,ACCT023,sell,18,140,fill,clean
O000313,2026-06-01 09:45:36,FED-CUT-JUL26,ACCT021,buy,54,67,cancel,clean
O000314,2026-06-01 09:45:39,PRES-2028-DEM,ACCT039,sell,45,124,cancel,clean
O000315,2026-06-01 09:45:42,FED-CUT-JUL26,ACCT013,buy,45,105,fill,clean
O000316,2026-06-01 09:45:45,SP500-ABOVE-6000-JUN,ACCT037,sell,41,141,cancel,clean
O000317,2026-06-01 09:45:48,PRES-2028-DEM,ACCT007,buy,50,7,fill,clean
O000318,2026-06-01 09:45:51,SP500-ABOVE-6000-JUN,ACCT017,sell,50,24,fill,clean
O000319,2026-06-01 09:45:54,FED-CUT-JUL26,ACCT029,sell,42,120,fill,clean
O000320,2026-06-01 09:45:57,FED-CUT-JUL26,ACCT035,sell,65,106,cancel,clean
O000321,2026-06-01 09:46:00,SP500-ABOVE-6000-JUN,ACCT037,sell,54,61,fill,clean
O000322,2026-06-01 09:46:03,PRES-2028-DEM,ACCT029,buy,49,45,cancel,clean
O000323,2026-06-01 09:46:06,PRES-2028-DEM,ACCT010,buy,58,67,fill,clean
O000324,2026-06-01 09:46:09,SP500-ABOVE-6000-JUN,ACCT001,sell,57,134,cancel,clean
O000325,2026-06-01 09:46:12,PRES-2028-DEM,ACCT037,buy,62,26,cancel,clean
O000326,2026-06-01 09:46:15,SP500-ABOVE-6000-JUN,ACCT012,buy,67,71,fill,clean
O000327,2026-06-01 09:46:18,SP500-ABOVE-6000-JUN,ACCT031,buy,56,69,cancel,clean
O000328,2026-06-01 09:46:21,PRES-2028-DEM,ACCT009,buy,71,77,cancel,clean
O000329,2026-06-01 09:46:24,FED-CUT-JUL26,ACCT014,sell,33,105,cancel,clean
O000330,2026-06-01 09:46:27,SP500-ABOVE-6000-JUN,ACCT034,buy,49,146,fill,clean
O000331,2026-06-01 09:46:30,PRES-2028-DEM,ACCT024,sell,63,119,fill,clean
O000332,2026-06-01 09:46:33,SP500-ABOVE-6000-JUN,ACCT038,sell,63,142,fill,clean
O000333,2026-06-01 09:46:36,PRES-2028-DEM,ACCT015,buy,61,53,fill,clean
O000334,2026-06-01 09:46:39,FED-CUT-JUL26,ACCT009,sell,26,45,fill,clean
O000335,2026-06-01 09:46:42,PRES-2028-DEM,ACCT025,sell,31,90,fill,clean
O000336,2026-06-01 09:46:45,PRES-2028-DEM,ACCT033,buy,29,96,fill,clean
O000337,2026-06-01 09:46:48,SP500-ABOVE-6000-JUN,ACCT021,sell,55,71,fill,clean
O000338,2026-06-01 09:46:51,SP500-ABOVE-6000-JUN,ACCT009,sell,66,7,fill,clean
O000339,2026-06-01 09:46:54,FED-CUT-JUL26,ACCT015,sell,61,137,fill,clean
O000340,2026-06-01 09:46:57,FED-CUT-JUL26,ACCT007,sell,56,121,fill,clean
O000341,2026-06-01 09:47:00,FED-CUT-JUL26,ACCT023,buy,41,58,cancel,clean
O000342,2026-06-01 09:47:03,FED-CUT-JUL26,ACCT004,sell,61,150,fill,clean
O000343,2026-06-01 09:47:06,SP500-ABOVE-6000-JUN,ACCT027,sell,40,14,cancel,clean
O000344,2026-06-01 09:47:09,PRES-2028-DEM,ACCT012,sell,79,21,fill,clean
O000345,2026-06-01 09:47:12,SP500-ABOVE-6000-JUN,ACCT037,buy,49,41,fill,clean
O000346,2026-06-01 09:47:15,PRES-2028-DEM,ACCT001,sell,55,10,fill,clean
O000347,2026-06-01 09:47:18,SP500-ABOVE-6000-JUN,ACCT001,buy,37,64,fill,clean
O000348,2026-06-01 09:47:21,FED-CUT-JUL26,ACCT003,buy,58,77,cancel,clean
O000349,2026-06-01 09:47:24,FED-CUT-JUL26,ACCT032,sell,48,92,cancel,clean
O000350,2026-06-01 09:47:27,PRES-2028-DEM,ACCT038,buy,69,130,fill,clean
O000351,2026-06-01 09:47:30,FED-CUT-JUL26,ACCT007,buy,43,6,fill,clean
O000352,2026-06-01 09:47:33,PRES-2028-DEM,ACCT001,buy,60,78,fill,clean
O000353,2026-06-01 09:47:36,PRES-2028-DEM,ACCT019,buy,37,30,cancel,clean
O000354,2026-06-01 09:47:39,FED-CUT-JUL26,ACCT027,sell,58,76,fill,clean
O000355,2026-06-01 09:47:42,SP500-ABOVE-6000-JUN,ACCT006,buy,37,29,cancel,clean
O000356,2026-06-01 09:47:45,SP500-ABOVE-6000-JUN,ACCT015,sell,43,117,cancel,clean
O000357,2026-06-01 09:47:48,FED-CUT-JUL26,ACCT021,sell,56,110,cancel,clean
O000358,2026-06-01 09:47:51,PRES-2028-DEM,ACCT029,sell,35,69,cancel,clean
O000359,2026-06-01 09:47:54,PRES-2028-DEM,ACCT031,sell,61,108,fill,clean
O000360,2026-06-01 09:47:57,PRES-2028-DEM,ACCT038,sell,46,124,cancel,clean
O000361,2026-06-01 09:48:00,SP500-ABOVE-6000-JUN,ACCT031,buy,36,125,fill,clean
O000362,2026-06-01 09:48:03,FED-CUT-JUL26,ACCT034,sell,56,134,fill,clean
O000363,2026-06-01 09:48:06,SP500-ABOVE-6000-JUN,ACCT036,buy,42,14,fill,clean
O000364,2026-06-01 09:48:09,PRES-2028-DEM,ACCT016,sell,30,85,cancel,clean
O000365,2026-06-01 09:48:12,PRES-2028-DEM,ACCT029,sell,46,147,fill,clean
O000366,2026-06-01 09:48:15,FED-CUT-JUL26,ACCT026,buy,59,106,fill,clean
O000367,2026-06-01 09:48:18,SP500-ABOVE-6000-JUN,ACCT030,buy,20,88,fill,clean
O000368,2026-06-01 09:48:21,PRES-2028-DEM,ACCT029,sell,67,30,fill,clean
O000369,2026-06-01 09:48:24,SP500-ABOVE-6000-JUN,ACCT003,buy,68,43,fill,clean
O000370,2026-06-01 09:48:27,SP500-ABOVE-6000-JUN,ACCT030,buy,57,49,cancel,clean
O000371,2026-06-01 09:48:30,PRES-2028-DEM,ACCT030,sell,39,130,fill,clean
O000372,2026-06-01 09:48:33,FED-CUT-JUL26,ACCT038,buy,34,45,cancel,clean
O000373,2026-06-01 09:48:36,PRES-2028-DEM,ACCT039,sell,36,64,fill,clean
O000374,2026-06-01 09:48:39,FED-CUT-JUL26,ACCT036,sell,43,56,fill,clean
O000375,2026-06-01 09:48:42,SP500-ABOVE-6000-JUN,ACCT008,sell,46,91,fill,clean
O000376,2026-06-01 09:48:45,SP500-ABOVE-6000-JUN,ACCT001,sell,27,134,fill,clean
O000377,2026-06-01 09:48:48,FED-CUT-JUL26,ACCT017,sell,42,38,cancel,clean
O000378,2026-06-01 09:48:51,SP500-ABOVE-6000-JUN,ACCT036,buy,46,100,fill,clean
O000379,2026-06-01 09:48:54,SP500-ABOVE-6000-JUN,ACCT001,buy,44,65,fill,clean
O000380,2026-06-01 09:48:57,FED-CUT-JUL26,ACCT019,buy,34,115,fill,clean
O000381,2026-06-01 09:49:00,SP500-ABOVE-6000-JUN,ACCT028,buy,45,72,fill,clean
O000382,2026-06-01 09:49:03,PRES-2028-DEM,ACCT010,buy,48,83,fill,clean
O000383,2026-06-01 09:49:06,SP500-ABOVE-6000-JUN,ACCT034,sell,50,57,cancel,clean
O000384,2026-06-01 09:49:09,SP500-ABOVE-6000-JUN,ACCT015,sell,62,55,fill,clean
O000385,2026-06-01 09:49:12,FED-CUT-JUL26,ACCT008,buy,69,89,fill,clean
O000386,2026-06-01 09:49:15,SP500-ABOVE-6000-JUN,ACCT025,buy,45,66,fill,clean
O000387,2026-06-01 09:49:18,FED-CUT-JUL26,ACCT003,sell,39,76,cancel,clean
O000388,2026-06-01 09:49:21,PRES-2028-DEM,ACCT014,buy,52,55,cancel,clean
O000389,2026-06-01 09:49:24,FED-CUT-JUL26,ACCT010,buy,45,7,fill,clean
O000390,2026-06-01 09:49:27,FED-CUT-JUL26,ACCT017,buy,53,105,fill,clean
O000391,2026-06-01 09:49:30,SP500-ABOVE-6000-JUN,ACCT038,buy,60,12,cancel,clean
O000392,2026-06-01 09:49:33,PRES-2028-DEM,ACCT029,sell,63,98,fill,clean
O000393,2026-06-01 09:49:36,SP500-ABOVE-6000-JUN,ACCT010,sell,57,77,fill,clean
O000394,2026-06-01 09:49:39,SP500-ABOVE-6000-JUN,ACCT037,buy,44,101,fill,clean
O000395,2026-06-01 09:49:42,PRES-2028-DEM,ACCT033,sell,24,37,fill,clean
O000396,2026-06-01 09:49:45,PRES-2028-DEM,ACCT036,sell,57,19,fill,clean
O000397,2026-06-01 09:49:48,PRES-2028-DEM,ACCT016,buy,64,26,fill,clean
O000398,2026-06-01 09:49:51,PRES-2028-DEM,ACCT037,buy,50,146,fill,clean
O000399,2026-06-01 09:49:54,FED-CUT-JUL26,ACCT024,sell,50,35,fill,clean
O000400,2026-06-01 09:49:57,FED-CUT-JUL26,ACCT039,buy,56,21,cancel,clean
O000401,2026-06-01 09:50:00,PRES-2028-DEM,ACCT033,buy,74,8,cancel,clean
O000402,2026-06-01 09:50:03,SP500-ABOVE-6000-JUN,ACCT024,buy,53,101,fill,clean
O000403,2026-06-01 09:50:06,SP500-ABOVE-6000-JUN,ACCT016,buy,53,43,cancel,clean
O000404,2026-06-01 09:50:09,PRES-2028-DEM,ACCT023,sell,76,11,fill,clean
O000405,2026-06-01 09:50:12,FED-CUT-JUL26,ACCT025,sell,58,121,cancel,clean
O000406,2026-06-01 09:50:15,PRES-2028-DEM,ACCT038,sell,69,140,fill,clean
O000407,2026-06-01 09:50:18,FED-CUT-JUL26,ACCT015,sell,36,133,fill,clean
O000408,2026-06-01 09:50:21,FED-CUT-JUL26,ACCT015,buy,49,20,fill,clean
O000409,2026-06-01 09:50:24,FED-CUT-JUL26,ACCT027,buy,60,85,cancel,clean
O000410,2026-06-01 09:50:27,FED-CUT-JUL26,ACCT003,buy,40,33,fill,clean
O000411,2026-06-01 09:50:30,PRES-2028-DEM,ACCT012,sell,53,133,cancel,clean
O000412,2026-06-01 09:50:33,SP500-ABOVE-6000-JUN,ACCT029,buy,36,121,cancel,clean
O000413,2026-06-01 09:50:36,PRES-2028-DEM,ACCT011,sell,37,88,cancel,clean
O000414,2026-06-01 09:50:39,SP500-ABOVE-6000-JUN,ACCT034,buy,61,130,fill,clean
O000415,2026-06-01 09:50:42,PRES-2028-DEM,ACCT006,buy,73,124,fill,clean
O000416,2026-06-01 09:50:45,SP500-ABOVE-6000-JUN,ACCT024,sell,37,12,fill,clean
O000417,2026-06-01 09:50:48,FED-CUT-JUL26,ACCT009,sell,38,66,fill,clean
O000418,2026-06-01 09:50:51,PRES-2028-DEM,ACCT001,buy,41,148,fill,clean
O000419,2026-06-01 09:50:54,SP500-ABOVE-6000-JUN,ACCT007,sell,34,40,fill,clean
O000420,2026-06-01 09:50:57,SP500-ABOVE-6000-JUN,ACCT027,buy,55,142,cancel,clean
O000421,2026-06-01 09:51:00,FED-CUT-JUL26,ACCT009,sell,44,31,cancel,clean
O000422,2026-06-01 09:51:03,FED-CUT-JUL26,ACCT025,buy,61,2,cancel,clean
O000423,2026-06-01 09:51:06,PRES-2028-DEM,ACCT039,buy,51,10,cancel,clean
O000424,2026-06-01 09:51:09,FED-CUT-JUL26,ACCT029,sell,80,3,fill,clean
O000425,2026-06-01 09:51:12,SP500-ABOVE-6000-JUN,ACCT003,buy,69,93,fill,clean
O000426,2026-06-01 09:51:15,PRES-2028-DEM,ACCT038,sell,49,52,fill,clean
O000427,2026-06-01 09:51:18,SP500-ABOVE-6000-JUN,ACCT018,sell,44,58,fill,clean
O000428,2026-06-01 09:51:21,PRES-2028-DEM,ACCT033,buy,45,76,fill,clean
O000429,2026-06-01 09:51:24,PRES-2028-DEM,ACCT025,sell,34,145,fill,clean
O000430,2026-06-01 09:51:27,PRES-2028-DEM,ACCT017,buy,26,18,fill,clean
O000431,2026-06-01 09:51:30,PRES-2028-DEM,ACCT016,sell,55,74,fill,clean
O000432,2026-06-01 09:51:33,SP500-ABOVE-6000-JUN,ACCT037,buy,47,69,fill,clean
O000433,2026-06-01 09:51:36,SP500-ABOVE-6000-JUN,ACCT015,buy,41,52,cancel,clean
O000434,2026-06-01 09:51:39,SP500-ABOVE-6000-JUN,ACCT035,buy,44,11,cancel,clean
O000435,2026-06-01 09:51:42,FED-CUT-JUL26,ACCT012,sell,51,131,fill,clean
O000436,2026-06-01 09:51:45,PRES-2028-DEM,ACCT026,sell,57,45,fill,clean
O000437,2026-06-01 09:51:48,PRES-2028-DEM,ACCT038,sell,51,26,fill,clean
O000438,2026-06-01 09:51:51,SP500-ABOVE-6000-JUN,ACCT012,sell,47,128,fill,clean
O000439,2026-06-01 09:51:54,FED-CUT-JUL26,ACCT018,buy,57,61,fill,clean
O000440,2026-06-01 09:51:57,FED-CUT-JUL26,ACCT027,buy,31,128,fill,clean
O000441,2026-06-01 09:52:00,SP500-ABOVE-6000-JUN,ACCT026,buy,29,26,fill,clean
O000442,2026-06-01 09:52:03,PRES-2028-DEM,ACCT024,sell,52,93,fill,clean
O000443,2026-06-01 09:52:06,FED-CUT-JUL26,ACCT019,buy,55,91,fill,clean
O000444,2026-06-01 09:52:09,SP500-ABOVE-6000-JUN,ACCT011,buy,42,87,fill,clean
O000445,2026-06-01 09:52:12,SP500-ABOVE-6000-JUN,ACCT021,buy,46,82,fill,clean
O000446,2026-06-01 09:52:15,SP500-ABOVE-6000-JUN,ACCT027,sell,42,43,fill,clean
O000447,2026-06-01 09:52:18,PRES-2028-DEM,ACCT011,buy,25,102,fill,clean
O000448,2026-06-01 09:52:21,PRES-2028-DEM,ACCT017,buy,56,40,fill,clean
O000449,2026-06-01 09:52:24,FED-CUT-JUL26,ACCT034,buy,59,44,fill,clean
O000450,2026-06-01 09:52:27,SP500-ABOVE-6000-JUN,ACCT009,sell,39,139,fill,clean
O000451,2026-06-01 09:52:30,SP500-ABOVE-6000-JUN,ACCT031,sell,56,139,fill,clean
O000452,2026-06-01 09:52:33,PRES-2028-DEM,ACCT034,buy,56,35,fill,clean
O000453,2026-06-01 09:52:36,FED-CUT-JUL26,ACCT001,sell,37,111,cancel,clean
O000454,2026-06-01 09:52:39,SP500-ABOVE-6000-JUN,ACCT016,sell,47,42,cancel,clean
O000455,2026-06-01 09:52:42,SP500-ABOVE-6000-JUN,ACCT035,sell,62,69,fill,clean
O000456,2026-06-01 09:52:45,PRES-2028-DEM,ACCT040,sell,66,126,fill,clean
O000457,2026-06-01 09:52:48,PRES-2028-DEM,ACCT009,sell,49,113,cancel,clean
O000458,2026-06-01 09:52:51,PRES-2028-DEM,ACCT024,sell,50,119,fill,clean
O000459,2026-06-01 09:52:54,PRES-2028-DEM,ACCT005,sell,25,140,fill,clean
O000460,2026-06-01 09:52:57,PRES-2028-DEM,ACCT029,sell,44,64,cancel,clean
O000461,2026-06-01 09:53:00,PRES-2028-DEM,ACCT025,sell,44,80,cancel,clean
O000462,2026-06-01 09:53:03,PRES-2028-DEM,ACCT024,buy,48,14,cancel,clean
O000463,2026-06-01 09:53:06,PRES-2028-DEM,ACCT026,buy,42,63,fill,clean
O000464,2026-06-01 09:53:09,PRES-2028-DEM,ACCT011,buy,43,128,fill,clean
O000465,2026-06-01 09:53:12,SP500-ABOVE-6000-JUN,ACCT032,buy,56,60,fill,clean
O000466,2026-06-01 09:53:15,SP500-ABOVE-6000-JUN,ACCT017,buy,47,11,fill,clean
O000467,2026-06-01 09:53:18,FED-CUT-JUL26,ACCT021,sell,46,120,fill,clean
O000468,2026-06-01 09:53:21,SP500-ABOVE-6000-JUN,ACCT030,sell,52,1,cancel,clean
O000469,2026-06-01 09:53:24,SP500-ABOVE-6000-JUN,ACCT005,sell,38,138,cancel,clean
O000470,2026-06-01 09:53:27,PRES-2028-DEM,ACCT021,sell,43,29,fill,clean
O000471,2026-06-01 09:53:30,SP500-ABOVE-6000-JUN,ACCT032,buy,44,50,fill,clean
O000472,2026-06-01 09:53:33,SP500-ABOVE-6000-JUN,ACCT015,sell,46,19,fill,clean
O000473,2026-06-01 09:53:36,PRES-2028-DEM,ACCT004,sell,53,69,fill,clean
O000474,2026-06-01 09:53:39,SP500-ABOVE-6000-JUN,ACCT015,buy,53,137,fill,clean
O000475,2026-06-01 09:53:42,PRES-2028-DEM,ACCT037,buy,37,92,fill,clean
O000476,2026-06-01 09:53:45,SP500-ABOVE-6000-JUN,ACCT035,buy,56,114,cancel,clean
O000477,2026-06-01 09:53:48,FED-CUT-JUL26,ACCT039,sell,39,62,fill,clean
O000478,2026-06-01 09:53:51,PRES-2028-DEM,ACCT001,sell,45,9,cancel,clean
O000479,2026-06-01 09:53:54,SP500-ABOVE-6000-JUN,ACCT014,buy,68,81,fill,clean
O000480,2026-06-01 09:53:57,SP500-ABOVE-6000-JUN,ACCT003,buy,48,118,fill,clean
O000481,2026-06-01 09:54:00,PRES-2028-DEM,ACCT037,buy,44,103,fill,clean
O000482,2026-06-01 09:54:03,PRES-2028-DEM,ACCT003,sell,42,148,fill,clean
O000483,2026-06-01 09:54:06,PRES-2028-DEM,ACCT025,buy,41,14,fill,clean
O000484,2026-06-01 09:54:09,PRES-2028-DEM,ACCT004,buy,45,101,cancel,clean
O000485,2026-06-01 09:54:12,SP500-ABOVE-6000-JUN,ACCT022,buy,56,22,fill,clean
O000486,2026-06-01 09:54:15,SP500-ABOVE-6000-JUN,ACCT009,buy,52,124,fill,clean
O000487,2026-06-01 09:54:18,FED-CUT-JUL26,ACCT005,buy,65,69,cancel,clean
O000488,2026-06-01 09:54:21,FED-CUT-JUL26,ACCT021,buy,58,89,fill,clean
O000489,2026-06-01 09:54:24,PRES-2028-DEM,ACCT003,sell,48,60,fill,clean
O000490,2026-06-01 09:54:27,FED-CUT-JUL26,ACCT001,sell,52,88,fill,clean
O000491,2026-06-01 09:54:30,PRES-2028-DEM,ACCT035,buy,51,134,cancel,clean
O000492,2026-06-01 09:54:33,SP500-ABOVE-6000-JUN,ACCT038,sell,43,135,fill,clean
O000493,2026-06-01 09:54:36,PRES-2028-DEM,ACCT001,sell,67,18,fill,clean
O000494,2026-06-01 09:54:39,FED-CUT-JUL26,ACCT025,buy,52,131,cancel,clean
O000495,2026-06-01 09:54:42,PRES-2028-DEM,ACCT036,sell,39,6,fill,clean
O000496,2026-06-01 09:54:45,SP500-ABOVE-6000-JUN,ACCT023,sell,51,78,fill,clean
O000497,2026-06-01 09:54:48,SP500-ABOVE-6000-JUN,ACCT010,buy,32,88,cancel,clean
O000498,2026-06-01 09:54:51,SP500-ABOVE-6000-JUN,ACCT016,sell,35,147,fill,clean
O000499,2026-06-01 09:54:54,FED-CUT-JUL26,ACCT009,buy,52,80,fill,clean
O000500,2026-06-01 09:54:57,SP500-ABOVE-6000-JUN,ACCT005,sell,49,143,fill,clean
O000501,2026-06-01 09:55:00,SP500-ABOVE-6000-JUN,ACCT027,sell,72,106,fill,clean
O000502,2026-06-01 09:55:03,SP500-ABOVE-6000-JUN,ACCT039,sell,44,146,fill,clean
O000503,2026-06-01 09:55:06,SP500-ABOVE-6000-JUN,ACCT024,sell,64,48,cancel,clean
O000504,2026-06-01 09:55:09,FED-CUT-JUL26,ACCT027,sell,57,57,cancel,clean
O000505,2026-06-01 09:55:12,PRES-2028-DEM,ACCT030,sell,76,64,fill,clean
O000506,2026-06-01 09:55:15,PRES-2028-DEM,ACCT029,buy,38,117,cancel,clean
O000507,2026-06-01 09:55:18,PRES-2028-DEM,ACCT013,buy,41,75,fill,clean
O000508,2026-06-01 09:55:21,FED-CUT-JUL26,ACCT029,sell,58,24,cancel,clean
O000509,2026-06-01 09:55:24,PRES-2028-DEM,ACCT021,sell,42,116,fill,clean
O000510,2026-06-01 09:55:27,FED-CUT-JUL26,ACCT006,buy,46,30,cancel,clean
O000511,2026-06-01 09:55:30,SP500-ABOVE-6000-JUN,ACCT036,sell,48,98,fill,clean
O000512,2026-06-01 09:55:33,PRES-2028-DEM,ACCT004,buy,32,108,fill,clean
O000513,2026-06-01 09:55:36,SP500-ABOVE-6000-JUN,ACCT040,buy,45,65,fill,clean
O000514,2026-06-01 09:55:39,FED-CUT-JUL26,ACCT038,buy,34,122,fill,clean
O000515,2026-06-01 09:55:42,FED-CUT-JUL26,ACCT004,buy,44,48,fill,clean
O000516,2026-06-01 09:55:45,SP500-ABOVE-6000-JUN,ACCT006,sell,52,13,fill,clean
O000517,2026-06-01 09:55:48,PRES-2028-DEM,ACCT038,sell,38,93,cancel,clean
O000518,2026-06-01 09:55:51,PRES-2028-DEM,ACCT019,buy,58,121,fill,clean
O000519,2026-06-01 09:55:54,SP500-ABOVE-6000-JUN,ACCT007,buy,47,147,cancel,clean
O000520,2026-06-01 09:55:57,SP500-ABOVE-6000-JUN,ACCT039,sell,51,82,fill,clean
O000521,2026-06-01 09:56:00,SP500-ABOVE-6000-JUN,ACCT012,sell,42,60,cancel,clean
O000522,2026-06-01 09:56:03,PRES-2028-DEM,ACCT027,sell,52,12,fill,clean
O000523,2026-06-01 09:56:06,SP500-ABOVE-6000-JUN,ACCT020,sell,35,130,fill,clean
O000524,2026-06-01 09:56:09,PRES-2028-DEM,ACCT013,buy,66,85,cancel,clean
O000525,2026-06-01 09:56:12,SP500-ABOVE-6000-JUN,ACCT030,sell,39,106,cancel,clean
O000526,2026-06-01 09:56:15,PRES-2028-DEM,ACCT037,buy,42,85,cancel,clean
O000527,2026-06-01 09:56:18,FED-CUT-JUL26,ACCT012,sell,52,30,cancel,clean
O000528,2026-06-01 09:56:21,FED-CUT-JUL26,ACCT020,sell,55,56,fill,clean
O000529,2026-06-01 09:56:24,PRES-2028-DEM,ACCT031,buy,29,129,fill,clean
O000530,2026-06-01 09:56:27,FED-CUT-JUL26,ACCT014,buy,59,10,fill,clean
O000531,2026-06-01 09:56:30,SP500-ABOVE-6000-JUN,ACCT030,sell,50,12,fill,clean
O000532,2026-06-01 09:56:33,SP500-ABOVE-6000-JUN,ACCT013,buy,45,74,fill,clean
O000533,2026-06-01 09:56:36,FED-CUT-JUL26,ACCT014,buy,56,139,fill,clean
O000534,2026-06-01 09:56:39,FED-CUT-JUL26,ACCT005,buy,42,80,fill,clean
O000535,2026-06-01 09:56:42,FED-CUT-JUL26,ACCT025,buy,50,14,fill,clean
O000536,2026-06-01 09:56:45,FED-CUT-JUL26,ACCT020,sell,39,86,cancel,clean
O000537,2026-06-01 09:56:48,SP500-ABOVE-6000-JUN,ACCT030,buy,46,25,fill,clean
O000538,2026-06-01 09:56:51,SP500-ABOVE-6000-JUN,ACCT026,sell,58,47,fill,clean
O000539,2026-06-01 09:56:54,SP500-ABOVE-6000-JUN,ACCT031,sell,50,119,cancel,clean
O000540,2026-06-01 09:56:57,FED-CUT-JUL26,ACCT036,sell,43,19,cancel,clean
O000541,2026-06-01 09:57:00,SP500-ABOVE-6000-JUN,ACCT025,sell,45,17,fill,clean
O000542,2026-06-01 09:57:03,SP500-ABOVE-6000-JUN,ACCT005,buy,37,147,cancel,clean
O000543,2026-06-01 09:57:06,PRES-2028-DEM,ACCT026,sell,53,18,fill,clean
O000544,2026-06-01 09:57:09,SP500-ABOVE-6000-JUN,ACCT009,buy,65,149,cancel,clean
O000545,2026-06-01 09:57:12,SP500-ABOVE-6000-JUN,ACCT013,sell,38,53,fill,clean
O000546,2026-06-01 09:57:15,FED-CUT-JUL26,ACCT038,buy,32,3,fill,clean
O000547,2026-06-01 09:57:18,SP500-ABOVE-6000-JUN,ACCT036,buy,46,92,fill,clean
O000548,2026-06-01 09:57:21,FED-CUT-JUL26,ACCT026,sell,56,98,fill,clean
O000549,2026-06-01 09:57:24,PRES-2028-DEM,ACCT019,buy,61,33,fill,clean
O000550,2026-06-01 09:57:27,PRES-2028-DEM,ACCT009,buy,36,107,cancel,clean
O000551,2026-06-01 09:57:30,SP500-ABOVE-6000-JUN,ACCT023,sell,40,58,fill,clean
O000552,2026-06-01 09:57:33,SP500-ABOVE-6000-JUN,ACCT035,sell,50,148,fill,clean
O000553,2026-06-01 09:57:36,PRES-2028-DEM,ACCT034,buy,44,72,fill,clean
O000554,2026-06-01 09:57:39,PRES-2028-DEM,ACCT040,sell,57,14,cancel,clean
O000555,2026-06-01 09:57:42,SP500-ABOVE-6000-JUN,ACCT023,sell,57,76,fill,clean
O000556,2026-06-01 09:57:45,PRES-2028-DEM,ACCT037,buy,34,14,fill,clean
O000557,2026-06-01 09:57:48,FED-CUT-JUL26,ACCT017,sell,54,34,fill,clean
O000558,2026-06-01 09:57:51,FED-CUT-JUL26,ACCT024,sell,33,45,fill,clean
O000559,2026-06-01 09:57:54,SP500-ABOVE-6000-JUN,ACCT010,buy,63,40,cancel,clean
